GPS Time (sec),day_index,Density_New (kg/m^3),Density_pre (kg/m³),F10.7_OBS,F10.7_OBS_CENTER81,AP,log_rho_true,log_rho_pre,log_rho_true_norm,log_rho_pre_norm,F10.7_OBS_norm,F10.7_OBS_CENTER81_norm,AP_norm
6.72000000e+03,29,9.86300000e-13,2.13814565e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.20059910e+01,-1.16699627e+01,-1.12672098e+00,-4.65303368e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
6.78000000e+03,29,9.61600000e-13,2.09197613e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.20170055e+01,-1.16794433e+01,-1.18445765e+00,-5.18648298e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
6.84000000e+03,29,9.95400000e-13,2.06935276e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.20020024e+01,-1.16841655e+01,-1.10581336e+00,-5.45218994e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
6.90000000e+03,29,9.74600000e-13,2.06837047e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.20111736e+01,-1.16843717e+01,-1.15388748e+00,-5.46379247e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
6.96000000e+03,29,1.01900000e-12,2.08664208e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.19918258e+01,-1.16805520e+01,-1.05246951e+00,-5.24887055e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.02000000e+03,29,1.03400000e-12,2.12134668e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.19854795e+01,-1.16733884e+01,-1.01920293e+00,-4.84578630e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.08000000e+03,29,9.83800000e-13,2.16991012e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.20070932e+01,-1.16635583e+01,-1.13249862e+00,-4.29266949e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.14000000e+03,29,1.00400000e-12,2.23007273e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.19982663e+01,-1.16516810e+01,-1.08622944e+00,-3.62436216e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.20000000e+03,29,1.08100000e-12,2.30029399e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.19661743e+01,-1.16382167e+01,-9.18008377e-01,-2.86675595e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.26000000e+03,29,1.01100000e-12,2.38003949e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.19952488e+01,-1.16234158e+01,-1.07041248e+00,-2.03394803e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.32000000e+03,29,1.38500000e-12,2.46939443e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.18585502e+01,-1.16074095e+01,-3.53860071e-01,-1.13331025e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.38000000e+03,29,1.26500000e-12,2.56923110e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.18979095e+01,-1.15901968e+01,-5.60174988e-01,-1.64790939e-02,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.44000000e+03,29,1.31700000e-12,2.68051168e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.18804142e+01,-1.15717823e+01,-4.68467673e-01,8.71352529e-02,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.50000000e+03,29,1.33800000e-12,2.80393657e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.18735439e+01,-1.15522318e+01,-4.32454451e-01,1.97141303e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.56000000e+03,29,1.38100000e-12,2.93949680e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.18598063e+01,-1.15317270e+01,-3.60444320e-01,3.12517132e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.62000000e+03,29,1.15100000e-12,3.08661317e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.19389247e+01,-1.15105178e+01,-7.75170153e-01,4.31856496e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.68000000e+03,29,1.58200000e-12,3.24378872e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.18007935e+01,-1.14889474e+01,-5.11086054e-02,5.53227911e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.74000000e+03,29,1.87100000e-12,3.40920985e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.17279262e+01,-1.14673463e+01,3.30850235e-01,6.74772754e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.80000000e+03,29,2.33600000e-12,3.58087970e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16315272e+01,-1.14460103e+01,8.36158728e-01,7.94825498e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.86000000e+03,29,2.40000000e-12,3.75680732e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16197888e+01,-1.14251811e+01,8.97689571e-01,9.12026554e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.92000000e+03,29,2.12200000e-12,3.93473088e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16732546e+01,-1.14050850e+01,6.17430025e-01,1.02510276e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
7.98000000e+03,29,2.36600000e-12,4.11209475e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16259853e+01,-1.13859369e+01,8.65208496e-01,1.13284459e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.04000000e+03,29,2.27200000e-12,4.28549784e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16435917e+01,-1.13679987e+01,7.72918478e-01,1.23377853e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.10000000e+03,29,2.19600000e-12,4.45082243e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16583677e+01,-1.13515597e+01,6.95465082e-01,1.32627693e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.16000000e+03,29,2.16400000e-12,4.60339954e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16647427e+01,-1.13369213e+01,6.62047930e-01,1.40864385e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.22000000e+03,29,2.29900000e-12,4.73862303e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16384610e+01,-1.13243478e+01,7.99812499e-01,1.47939199e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.28000000e+03,29,2.51600000e-12,4.85271099e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15992894e+01,-1.13140156e+01,1.00514414e+00,1.53752927e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.34000000e+03,29,2.57500000e-12,4.94363143e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15892228e+01,-1.13059539e+01,1.05791164e+00,1.58289036e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.40000000e+03,29,2.54800000e-12,5.01018065e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15938006e+01,-1.13001466e+01,1.03391549e+00,1.61556671e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.46000000e+03,29,2.55800000e-12,5.05268889e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15920995e+01,-1.12964774e+01,1.04283247e+00,1.63621230e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.52000000e+03,29,2.58900000e-12,5.07140129e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15868679e+01,-1.12948720e+01,1.07025521e+00,1.64524562e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.58000000e+03,29,2.61100000e-12,5.06709425e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15831931e+01,-1.12952410e+01,1.08951804e+00,1.64316937e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.64000000e+03,29,2.57400000e-12,5.04099318e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15893915e+01,-1.12974839e+01,1.05702739e+00,1.63054924e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.70000000e+03,29,2.63300000e-12,4.99625630e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15795491e+01,-1.13013553e+01,1.10861925e+00,1.60876576e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.76000000e+03,29,2.66400000e-12,4.93774936e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15744658e+01,-1.13064710e+01,1.13526542e+00,1.57998108e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.82000000e+03,29,2.55600000e-12,4.87236952e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15924392e+01,-1.13122598e+01,1.04105186e+00,1.54740870e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.88000000e+03,29,2.42000000e-12,4.80724861e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16161846e+01,-1.13181034e+01,9.16581817e-01,1.51452791e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
8.94000000e+03,29,2.39100000e-12,4.74698130e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16214204e+01,-1.13235825e+01,8.89136639e-01,1.48369849e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.00000000e+03,29,2.47900000e-12,4.69269958e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16057235e+01,-1.13285772e+01,9.71417558e-01,1.45559408e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.06000000e+03,29,2.49500000e-12,4.64061543e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16029295e+01,-1.13334244e+01,9.86063383e-01,1.42832015e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.12000000e+03,29,2.58500000e-12,4.58279753e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15875395e+01,-1.13388693e+01,1.06673530e+00,1.39768290e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.18000000e+03,29,2.60600000e-12,4.50958571e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.15840256e+01,-1.13458634e+01,1.08515442e+00,1.35832913e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.24000000e+03,29,2.43000000e-12,4.41289307e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16143937e+01,-1.13552766e+01,9.25969470e-01,1.30536299e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.30000000e+03,29,2.31600000e-12,4.28965984e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16352614e+01,-1.13675771e+01,8.16584208e-01,1.23615063e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.36000000e+03,29,2.19700000e-12,4.14350758e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16581699e+01,-1.13826319e+01,6.96501505e-01,1.15144120e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.42000000e+03,29,1.99100000e-12,3.98482530e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.17009287e+01,-1.13995907e+01,4.72366692e-01,1.05601765e+00,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.48000000e+03,29,1.88500000e-12,3.82775400e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.17246886e+01,-1.14170560e+01,3.47821047e-01,9.57744611e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.54000000e+03,29,2.02900000e-12,3.68622627e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16927180e+01,-1.14334180e+01,5.15406332e-01,8.65679236e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.60000000e+03,29,2.05500000e-12,3.57018540e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16871882e+01,-1.14473092e+01,5.44392555e-01,7.87516538e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.66000000e+03,29,2.00000000e-12,3.48356053e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.16989700e+01,-1.14579766e+01,4.82634073e-01,7.27493485e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.72000000e+03,29,1.95100000e-12,3.42407305e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.17097427e+01,-1.14654570e+01,4.26165155e-01,6.85403340e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.78000000e+03,29,1.96300000e-12,3.38507010e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.17070797e+01,-1.14704323e+01,4.40124336e-01,6.57408163e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.84000000e+03,29,1.82900000e-12,3.35760787e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.17377863e+01,-1.14739700e+01,2.79165254e-01,6.37502379e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.90000000e+03,29,1.69200000e-12,3.33387254e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.17715996e+01,-1.14770510e+01,1.01921068e-01,6.20166406e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
9.96000000e+03,29,1.61800000e-12,3.30839659e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.17910215e+01,-1.14803824e+01,1.14864171e-04,6.01421228e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
1.00200000e+04,29,1.46500000e-12,3.27956336e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.18341624e+01,-1.14841840e+01,-2.26022833e-01,5.80030845e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
1.00800000e+04,29,1.08800000e-12,3.24828360e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.19633711e+01,-1.14883461e+01,-9.03314441e-01,5.56611740e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
1.01400000e+04,29,9.90700000e-13,3.21716502e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.20040578e+01,-1.14925267e+01,-1.11658782e+00,5.33088460e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
1.02000000e+04,29,8.07800000e-13,3.18845306e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.20926962e+01,-1.14964200e+01,-1.58121577e+00,5.11181700e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
1.02600000e+04,29,1.24100000e-12,3.16319906e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.19062282e+01,-1.14998735e+01,-6.03780521e-01,4.91749622e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
1.03200000e+04,29,1.19500000e-12,3.14068493e-12,8.67000000e+01,7.92000000e+01,1.80000000e+01,-1.19226321e+01,-1.15029756e+01,-6.89767031e-01,4.74294524e-01,6.18737295e-01,-1.15986681e+00,7.96010824e-01
1.03800000e+04,29,1.63900000e-12,2.44042227e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.17854210e+01,-1.16125350e+01,2.94714605e-02,-1.42170954e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.04400000e+04,29,1.39600000e-12,2.44312673e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18551146e+01,-1.16120540e+01,-3.35850967e-01,-1.39464386e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.05000000e+04,29,1.34500000e-12,2.44946562e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18712777e+01,-1.16109287e+01,-4.20575544e-01,-1.33132279e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.05600000e+04,29,1.25200000e-12,2.45717805e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19023957e+01,-1.16095634e+01,-5.83690917e-01,-1.25450176e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.06200000e+04,29,1.49200000e-12,2.46415239e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18262312e+01,-1.16083324e+01,-1.84448752e-01,-1.18523986e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.06800000e+04,29,1.57700000e-12,2.46890132e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18021683e+01,-1.16074963e+01,-5.83150140e-02,-1.13819051e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.07400000e+04,29,1.59500000e-12,2.47027587e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.17972393e+01,-1.16072545e+01,-3.24780111e-02,-1.12458921e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.08000000e+04,29,1.66500000e-12,2.46792973e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.17785858e+01,-1.16076672e+01,6.53009335e-02,-1.14780903e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.08600000e+04,29,1.69200000e-12,2.46208589e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.17715996e+01,-1.16086968e+01,1.01921068e-01,-1.20574170e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.09200000e+04,29,1.66300000e-12,2.45378916e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.17791078e+01,-1.16101628e+01,6.25647521e-02,-1.28822768e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.09800000e+04,29,1.70300000e-12,2.44462025e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.17687854e+01,-1.16117886e+01,1.16673125e-01,-1.37970983e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.10400000e+04,29,1.82500000e-12,2.43675314e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.17387371e+01,-1.16131885e+01,2.74181119e-01,-1.45847731e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.11000000e+04,29,1.83500000e-12,2.43264526e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.17363639e+01,-1.16139212e+01,2.86621055e-01,-1.49970762e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.11600000e+04,29,1.79000000e-12,2.43489047e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.17471470e+01,-1.16135206e+01,2.30098087e-01,-1.47716413e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.12200000e+04,29,1.64700000e-12,2.44586030e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.17833064e+01,-1.16115684e+01,4.05560964e-02,-1.36731728e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.12800000e+04,29,1.47400000e-12,2.46683923e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18315025e+01,-1.16078592e+01,-2.12080276e-01,-1.15860923e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.13400000e+04,29,1.30500000e-12,2.49787332e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18843895e+01,-1.16024296e+01,-4.89305371e-01,-8.53100182e-02,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.14000000e+04,29,1.24800000e-12,2.53693275e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19037854e+01,-1.15956910e+01,-5.90975732e-01,-4.73937815e-02,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.14600000e+04,29,1.25600000e-12,2.57938286e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19010104e+01,-1.15884842e+01,-5.76429340e-01,-6.84246427e-03,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.15200000e+04,29,1.31900000e-12,2.61832164e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18797552e+01,-1.15819770e+01,-4.65013192e-01,2.97719734e-02,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.15800000e+04,29,1.39800000e-12,2.64513538e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18544928e+01,-1.15775521e+01,-3.32591836e-01,5.46699189e-02,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.16400000e+04,29,1.50800000e-12,2.65093651e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18215987e+01,-1.15766007e+01,-1.60165828e-01,6.00233511e-02,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.17000000e+04,29,1.36900000e-12,2.62859964e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18635966e+01,-1.15802756e+01,-3.80312105e-01,3.93456329e-02,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.17600000e+04,29,1.15200000e-12,2.57464371e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19385475e+01,-1.15892829e+01,-7.73193164e-01,-1.13364104e-02,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.18200000e+04,29,1.00200000e-12,2.49038276e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19991323e+01,-1.16037339e+01,-1.09076883e+00,-9.26490664e-02,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.18800000e+04,29,9.14000000e-13,2.38192035e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.20390538e+01,-1.16230728e+01,-1.30003112e+00,-2.01464409e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.19400000e+04,29,9.27400000e-13,2.25887096e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.20327329e+01,-1.16461086e+01,-1.26689798e+00,-3.31081627e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.20000000e+04,29,9.14900000e-13,2.13266573e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.20386264e+01,-1.16710772e+01,-1.29779059e+00,-4.71574374e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.20600000e+04,29,1.03600000e-12,2.01421567e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19846402e+01,-1.16958940e+01,-1.01480389e+00,-6.11212911e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.21200000e+04,29,1.07600000e-12,1.91274088e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19681877e+01,-1.17183439e+01,-9.28562419e-01,-7.37532930e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.21800000e+04,29,1.14600000e-12,1.83461672e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19408154e+01,-1.17364547e+01,-7.85080933e-01,-8.39438202e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.22400000e+04,29,1.14500000e-12,1.78352380e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19411945e+01,-1.17487211e+01,-7.87068277e-01,-9.08458625e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.23000000e+04,29,1.12600000e-12,1.76046478e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19484616e+01,-1.17543727e+01,-8.25161239e-01,-9.40258696e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.23600000e+04,29,1.13500000e-12,1.76444221e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19450041e+01,-1.17533926e+01,-8.07037726e-01,-9.34743912e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.24200000e+04,29,1.08700000e-12,1.79264302e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19637705e+01,-1.17465062e+01,-9.05407777e-01,-8.95995861e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.24800000e+04,29,1.21300000e-12,1.84123904e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19161392e+01,-1.17348898e+01,-6.55732305e-01,-8.30633268e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.25400000e+04,29,1.34900000e-12,1.90564403e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18699881e+01,-1.17199582e+01,-4.13815323e-01,-7.46616572e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.26000000e+04,29,1.42600000e-12,1.98148808e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18458805e+01,-1.17030085e+01,-2.87447245e-01,-6.51244590e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.26600000e+04,29,1.40200000e-12,2.06494808e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18532520e+01,-1.16850909e+01,-3.26087538e-01,-5.50425974e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.27200000e+04,29,1.51100000e-12,2.15346493e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18207355e+01,-1.16668622e+01,-1.55641475e-01,-4.47857464e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.27800000e+04,29,1.57600000e-12,2.24576429e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18024438e+01,-1.16486358e+01,-5.97590373e-02,-3.45301883e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.28400000e+04,29,1.58700000e-12,2.34180094e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.17994231e+01,-1.16304500e+01,-4.39249371e-02,-2.42974554e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.29000000e+04,29,1.27100000e-12,2.44225167e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18958544e+01,-1.16122096e+01,-5.49402874e-01,-1.40339798e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.29600000e+04,29,1.21400000e-12,2.54821924e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.19157813e+01,-1.15937632e+01,-6.53856324e-01,-3.65462926e-02,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.30200000e+04,29,1.28600000e-12,2.66030321e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18907590e+01,-1.15750689e+01,-5.22693503e-01,6.86425019e-02,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.30800000e+04,29,1.48500000e-12,2.77852162e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18282735e+01,-1.15561862e+01,-1.95154528e-01,1.74890779e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.31400000e+04,29,1.47000000e-12,2.90264089e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.18326827e+01,-1.15372067e+01,-2.18266428e-01,2.81684223e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
1.32000000e+04,29,8.41500000e-13,3.03189793e-12,8.67000000e+01,7.92000000e+01,9.00000000e+00,-1.20749459e+01,-1.15182854e+01,-1.48817167e+00,3.88149839e-01,6.18737295e-01,-1.15986681e+00,-8.34922519e-02
